Test_ID	Gene	Locus	GO_Term	ConstantCO2_LowpH	ConstantCO2_HighpH	pH7_LowCO2_2	pH7_MidCO2	pH7_HighCO2	pH8_LowCO2	pH8_MidCO2
XLOC_021343	EMIHUDRAFT_422053	EMIHUscaffold_53:560345-561852	None	1.7442	2.20395	3.04763	2.39336	1.90499	2.60461	2.73613
XLOC_029591	EMIHUDRAFT_471170	EMIHUscaffold_819:8-6658	catalytic activity	0.339276	0.374666	0.45695	0.672955	0.693798	0.528693	0.598307
XLOC_029595	EMIHUDRAFT_249760	EMIHUscaffold_820:14783-16843	kinesin complex	5.06525	1.63852	1.8163	2.76802	4.22151	2.12871	3.46377
XLOC_029594	EMIHUDRAFT_249755	EMIHUscaffold_820:3365-4919	None	1.00347	1.22318	1.42691	1.20869	1.17426	1.13396	1.37271
XLOC_029596	EMIHUDRAFT_460090	EMIHUscaffold_820:5645-6447	None	2.30581	2.07627	1.70279	2.36535	2.41427	1.35665	2.48064
XLOC_023854	EMIHUDRAFT_214642	EMIHUscaffold_62:175264-176891	None	9.96874	12.6	12.4835	16.5141	17.8395	14.0592	16.986
XLOC_023852	EMIHUDRAFT_214634	EMIHUscaffold_62:159101-161516	None	3.18653	3.60866	4.18837	2.66493	2.93863	3.50059	4.24192
XLOC_023853	EMIHUDRAFT_452430	EMIHUscaffold_62:162217-163414	None	15.5233	13.8711	13.335	17.6185	14.361	14.5633	15.7571
XLOC_023858	EMIHUDRAFT_357801	EMIHUscaffold_62:228805-232344	None	1.8615	2.50079	2.46078	1.47033	1.88816	2.26526	1.83294
XLOC_016805	EMIHUDRAFT_451433	EMIHUscaffold_41:726225-727713	None	3.10194	2.95434	3.4604	2.8177	2.8093	3.07439	2.62061
XLOC_038957	EMIHUDRAFT_441379	KB864369:51603-55817	acyl-CoA dehydrogenase activity	15.4013	4.00569	10.2673	12.8972	8.04784	13.7218	3.28651
XLOC_038955	EMIHUDRAFT_423574	KB864369:44777-46549	None	2.44279	2.29914	2.5087	1.73693	2.32464	2.61682	2.87616
XLOC_038954	EMIHUDRAFT_111458	KB864369:37643-42461	None	0.625483	0.813853	1.00568	0.762722	0.356174	0.698275	0.4645
XLOC_038951	EMIHUDRAFT_228967	KB864369:1001-3018	None	0.405025	0.615709	0.739592	0.91912	0.66349	0.943905	0.782652
XLOC_042260	EMIHUDRAFT_203084	KB864654:365815-367357	integral component of membrane	1.07828	1.82623	1.86798	1.5719	1.75218	1.16699	1.47197
XLOC_042262	EMIHUDRAFT_203092	KB864654:381923-386076	None	3.13451	4.2842	4.77355	4.04349	3.91959	3.86374	3.61714
XLOC_042263	EMIHUDRAFT_462816	KB864654:394297-411066	clathrin adaptor complex	12.3223	7.80697	8.20923	7.46032	8.86346	9.00157	7.71184
XLOC_042264	EMIHUDRAFT_99284	KB864654:414046-415708	ubiquitin-protein transferase activity	1.87351	2.85315	4.1521	4.07129	3.02683	4.2247	3.15241
XLOC_042265	EMIHUDRAFT_434346	KB864654:416190-418441	protein binding	41.2989	34.0478	57.8833	100.871	67.0381	105.202	62.3496
XLOC_038958	EMIHUDRAFT_455644	KB864369:57056-63397	transmembrane transport	11.1281	6.25405	21.3556	18.5794	13.2462	26.0123	11.7669
XLOC_016479	EMIHUDRAFT_118481	EMIHUscaffold_403:21918-23899	nucleotide binding	0.97239	0.725946	0.509361	0.600227	0.802565	0.68438	0.659936
XLOC_016474	EMIHUDRAFT_424932	EMIHUscaffold_403:63196-64105	None	1.9538	2.79891	2.33444	1.30791	1.34275	2.12401	0.835511
XLOC_016476	EMIHUDRAFT_458951	EMIHUscaffold_403:71457-74903	transcription factor complex	0.801428	0.605831	0.666247	0.823903	0.628466	0.536241	0.835085
XLOC_016471	EMIHUDRAFT_369924	EMIHUscaffold_403:42879-43592	None	1.06353	1.33128	1.10348	0.48657	1.35428	0.894491	0.898171
XLOC_016472	EMIHUDRAFT_243924	EMIHUscaffold_403:52124-55800	metal ion binding	4.16828	5.61609	2.93627	3.76858	4.19429	3.70291	3.47892
XLOC_015921	EMIHUDRAFT_461333	EMIHUscaffold_4:871009-876014	cysteine-type peptidase activity	8.55213	7.21563	9.83479	12.268	9.48403	14.0829	11.0719
XLOC_010735	EMIHUDRAFT_116699	EMIHUscaffold_304:121469-123536	None	0.287906	0.480084	0.299419	0.604847	0.866492	0.229882	0.600664
XLOC_015926	EMIHUDRAFT_196213	EMIHUscaffold_4:906216-912105	membrane	0.0645327	0.0664305	0.047227	0.264504	0.236618	0.323881	0.104768
XLOC_010737	EMIHUDRAFT_240188	EMIHUscaffold_304:2182-3097	None	5.25883	3.27231	3.04158	1.58645	3.09296	3.41849	3.04406
XLOC_015924	EMIHUDRAFT_349855	EMIHUscaffold_4:892681-896530	protein binding	0.27448	0.511312	0.437159	0.627432	0.416618	0.362888	0.470635
XLOC_010739	EMIHUDRAFT_240195	EMIHUscaffold_304:15837-17582	None	7.87433	7.78929	7.56011	2.75128	5.17883	3.72767	4.30613
XLOC_010738	EMIHUDRAFT_116679	EMIHUscaffold_304:9847-10840	protein binding	0.492433	0.913869	0.539102	0.370178	0.724937	0.17192	0.765577
XLOC_015929	EMIHUDRAFT_432280	EMIHUscaffold_4:926785-928248	None	78.7344	60.7084	171.492	179.918	144.112	220.086	104.026
XLOC_015928	EMIHUDRAFT_196221	EMIHUscaffold_4:924836-926536	glycosaminoglycan metabolic process	10.2751	8.19981	19.975	25.9003	17.6964	31.5236	15.9845
XLOC_022068	EMIHUDRAFT_213129	EMIHUscaffold_56:310794-311942	None	2.43363	1.43664	0.945007	1.85115	1.26299	1.14007	1.57741
XLOC_022064	-	EMIHUscaffold_56:273890-275394	None	0.156476	0.459079	0.500569	0.252634	0.128428	0.43838	0.358503
XLOC_022066	EMIHUDRAFT_464775	EMIHUscaffold_56:294936-299730	cell differentiation	11.1536	11.4148	12.4323	8.77419	9.6792	8.30941	10.5015
XLOC_022067	EMIHUDRAFT_213127	EMIHUscaffold_56:305520-306278	None	3.61279	3.77466	4.90706	4.22886	3.27733	5.04554	4.58655
XLOC_022061	EMIHUDRAFT_464772	EMIHUscaffold_56:246183-248967	None	33.5549	19.0115	24.0156	35.7234	30.7434	22.516	35.1137
XLOC_022062	EMIHUDRAFT_213104	EMIHUscaffold_56:251856-254353	vesicle-mediated transport	12.0913	12.8664	10.2392	10.0958	10.7058	11.7876	11.7465
XLOC_022063	EMIHUDRAFT_464773	EMIHUscaffold_56:255835-257131	None	48.2563	37.6163	45.5045	23.6277	26.1431	39.9857	38.5318
XLOC_016298	EMIHUDRAFT_209648	EMIHUscaffold_40:84463-87026	None	16.5198	16.1048	15.3109	11.2667	11.928	13.9532	13.0317
XLOC_016299	EMIHUDRAFT_102428	EMIHUscaffold_40:89711-93531	DNA binding	7.62738	6.01728	6.2849	4.4834	5.83594	5.80052	7.79813
XLOC_016293	EMIHUDRAFT_451286	EMIHUscaffold_40:38032-42459	None	3.79505	3.24115	3.55863	3.02206	3.03717	3.04511	2.6981
XLOC_016297	EMIHUDRAFT_65828	EMIHUscaffold_40:70397-75517	metalloendopeptidase activity	44.1988	37.3378	45.5963	42.3239	40.5531	48.3969	40.8415
XLOC_039305	EMIHUDRAFT_441511	KB864402:229043-232894	None	1.83486	7.38527	3.90525	7.70676	7.46698	3.42981	6.06937
XLOC_039307	-	KB864402:246186-248691	None	21.4981	19.7407	17.6803	14.6653	10.7583	20.6774	20.1899
XLOC_018527	EMIHUDRAFT_51597	EMIHUscaffold_46:657722-659601	MCM complex	1.38425	1.14036	0.86609	1.45161	0.837924	1.11132	1.02418
XLOC_039301	EMIHUDRAFT_363823	KB864402:27089-196844	None	1.32193	0.112165	3.73799	0.431329	0.328244	0.360286	0.104945
XLOC_018521	EMIHUDRAFT_464407	EMIHUscaffold_46:617796-621113	protein phosphorylation	0.880136	0.966724	1.40551	0.876937	0.741923	1.15006	0.966371
XLOC_039303	EMIHUDRAFT_229416,EMIHUDRAFT_229417	KB864402:213620-217774	None	13.4857	6.02213	7.04635	7.45835	9.39908	4.56131	10.4235
XLOC_039302	EMIHUDRAFT_229412	KB864402:200591-205929	None	8.8744	9.75329	10.8384	8.18157	10.7332	7.64013	12.5317
XLOC_018296	EMIHUDRAFT_245339	EMIHUscaffold_456:54259-56006	hydrolase activity, acting on ester bonds	0.86016	1.81217	1.22785	0.755474	0.89458	0.749264	1.08704
XLOC_018297	EMIHUDRAFT_370483	EMIHUscaffold_456:57561-58522	proteolysis	2.00618	1.69603	2.41867	1.65647	1.8077	2.40501	1.59483
XLOC_018295	EMIHUDRAFT_445487	EMIHUscaffold_456:48394-51256	RNA polyadenylation	0.828374	1.06807	0.654068	0.891912	0.865759	0.52768	0.931978
XLOC_018290	-	EMIHUscaffold_4557:749-1561	None	9.71522	5.42287	7.81098	8.46123	7.78133	7.52908	5.75242
XLOC_028962	EMIHUDRAFT_420605	EMIHUscaffold_8:15360-18123	protein dephosphorylation	1.42983	0.299036	1.90634	4.39053	2.67877	2.75408	1.71937
XLOC_028967	EMIHUDRAFT_96903	EMIHUscaffold_8:57331-60416	hydrolase activity, hydrolyzing O-glycosyl compounds	3.14152	2.41802	2.49924	2.19314	1.8292	1.90537	1.65667
XLOC_028966	EMIHUDRAFT_448452	EMIHUscaffold_8:55932-57130	None	9.65661	9.60159	10.9257	4.69253	4.96342	7.50865	7.98586
XLOC_018298	-	EMIHUscaffold_456:59337-60775	None	9.84212	8.35564	6.93318	6.94686	8.23255	7.45675	8.99735
XLOC_004576	-	EMIHUscaffold_220:146768-148444	None	1.41914	1.2428	0.357178	0.788341	0.880597	0.956829	0.31329
XLOC_004574	EMIHUDRAFT_235491	EMIHUscaffold_220:119816-120407	histone-lysine N-methyltransferase activity	1.01136	0.856454	1.592	1.33446	1.30905	0.690057	1.13805
XLOC_004575	-	EMIHUscaffold_220:136437-146116	None	4.14467	3.17084	2.36206	2.09449	2.31917	2.87483	1.78438
XLOC_004572	EMIHUDRAFT_468813	EMIHUscaffold_220:97223-98932	None	0.172486	0.0843005	0.0787686	0.0927439	0.0706854	0.120661	0.118457
XLOC_004573	EMIHUDRAFT_235486	EMIHUscaffold_220:100663-101191	None	0.710459	2.29408	0.95999	1.0017	1.79684	1.37671	1.17442
XLOC_004570	EMIHUDRAFT_443114	EMIHUscaffold_220:87069-88941	carbohydrate metabolic process	21.2451	23.3623	19.6851	14.0121	16.4401	12.2356	19.1155
XLOC_004571	EMIHUDRAFT_443117	EMIHUscaffold_220:91843-92841	None	55.6957	29.603	87.6467	133.976	70.0009	131.719	77.6718
XLOC_004578	ATPVc/c'5	EMIHUscaffold_220:156680-159061	None	203.078	193.038	188.381	115.31	140.466	152.387	151.703
XLOC_004579	EMIHUDRAFT_366514	EMIHUscaffold_220:160214-160664	binding	2.47702	3.88315	3.6021	2.1113	3.66482	3.7714	2.91037
XLOC_000266	EMIHUDRAFT_447507	EMIHUscaffold_1:1638197-2241020	mismatch repair complex	7.45488	4.54145	9.1629	14.9695	13.7676	9.04241	5.29357
XLOC_000265	-	EMIHUscaffold_1:1638197-2241020	None	0.19727	0.240655	0.360161	0.89921	1.37053	0.207066	0.585827
XLOC_000262	EMIHUDRAFT_194475	EMIHUscaffold_1:1638197-2241020	None	17.9701	16.5037	16.3685	17.8146	16.1466	15.0762	18.2914
XLOC_000260	EMIHUDRAFT_194467	EMIHUscaffold_1:1638197-2241020	None	6.35385	3.25472	6.08983	5.15383	3.99497	4.49144	5.28869
XLOC_000261	EMIHUDRAFT_431858	EMIHUscaffold_1:1638197-2241020	protein binding	211.663	219.778	178.698	165.909	187.254	131.296	173.624
XLOC_011127	EMIHUDRAFT_450719	EMIHUscaffold_31:381507-386645	None	8.45068	8.07906	10.3629	6.0275	6.959	6.61736	7.39228
XLOC_011124	EMIHUDRAFT_354708	EMIHUscaffold_31:365402-366723	None	31.8768	40.843	31.7701	55.4514	56.4639	34.8541	46.6628
XLOC_000268	EMIHUDRAFT_431861	EMIHUscaffold_1:1638197-2241020	None	20.169	14.0258	27.4691	58.4049	32.1177	47.9789	38.3636
XLOC_000269	-	EMIHUscaffold_1:1638197-2241020	None	3.89165	6.4618	6.37943	6.87655	5.71603	4.79599	6.94187
XLOC_037737	EMIHUDRAFT_111026	KB864273:295281-304125	protein binding	49.3722	29.6278	38.3957	19.4185	25.9735	22.1926	27.1153
XLOC_022932	-	EMIHUscaffold_5895:10-481	None	4.6901	3.73274	5.72805	6.42529	3.98404	3.08613	4.57726
XLOC_022933	EMIHUDRAFT_437402	EMIHUscaffold_59:9539-11296	protein binding	2.26136	0.915118	1.49063	1.43083	1.46465	0.889379	1.85482
XLOC_022934	EMIHUDRAFT_452238	EMIHUscaffold_59:11475-372348	None	3.48717	2.32947	1.87998	1.86603	2.15404	1.57089	2.59028
XLOC_022935	EMIHUDRAFT_437405	EMIHUscaffold_59:11475-372348	photosynthesis, light reaction	0.962784	1.54127	1.56288	1.17648	0.838077	0.572847	1.0022
XLOC_023085	EMIHUDRAFT_357497	EMIHUscaffold_59:387161-387925	None	12.7896	40.4851	28.4674	28.3825	25.1004	35.747	21.9744
XLOC_023084	-	EMIHUscaffold_59:11475-372348	None	14.7768	25.9808	13.4206	8.51698	11.3358	19.6066	18.8309
XLOC_023089	EMIHUDRAFT_54868	EMIHUscaffold_59:403893-404890	isoprenoid biosynthetic process	48.608	74.3693	54.6278	57.1482	66.4682	50.5583	63.5513
XLOC_023088	EMIHUDRAFT_213942	EMIHUscaffold_59:400724-402852	None	8.52032	8.86937	9.71527	8.95592	9.51926	9.62143	9.29823
XLOC_005225	EMIHUDRAFT_310012	EMIHUscaffold_23:566420-569961	protein phosphorylation	34.7057	35.1627	35.4766	40.6431	37.8791	50.0149	42.9145
XLOC_005224	EMIHUDRAFT_434970	EMIHUscaffold_23:556710-562868	None	16.55	15.9696	17.65	16.5457	13.6762	17.255	13.8433
XLOC_005227	EMIHUDRAFT_450190	EMIHUscaffold_23:575157-578265	L-ascorbic acid binding	4.5089	7.02341	6.39293	8.54206	9.27725	6.25156	8.05331
XLOC_005226	EMIHUDRAFT_310013	EMIHUscaffold_23:570251-571084	protein phosphorylation	9.56813	10.1657	9.66313	14.1504	13.1799	13.5734	12.0649
XLOC_005221	-	EMIHUscaffold_23:541837-543673	None	62.3533	55.0147	58.5979	39.3765	54.0122	37.524	57.1114
XLOC_005220	EMIHUDRAFT_450184	EMIHUscaffold_23:539585-541162	None	151.016	157.617	126.496	112.948	130.759	82.3223	143.991
XLOC_005223	EMIHUDRAFT_450185	EMIHUscaffold_23:549971-553949	L-ascorbic acid binding	1.46629	2.26362	1.67678	2.24904	1.99765	2.65367	2.018
XLOC_005228	EMIHUDRAFT_463279	EMIHUscaffold_23:579926-877812	None	8.70346	10.4644	5.3259	7.82764	7.28509	7.87404	13.9038
XLOC_024193	EMIHUDRAFT_311641	EMIHUscaffold_63:504056-505537	None	102.789	71.8841	154.035	202.67	120.082	256.667	156.523
XLOC_024191	EMIHUDRAFT_215021	EMIHUscaffold_63:489538-490336	protein binding	0.369799	0.359321	0.251041	0.294992	0.52145	0.318596	0.418989
XLOC_024196	EMIHUDRAFT_452525	EMIHUscaffold_63:517934-526851	protein binding	6.28808	5.80479	4.63599	6.57842	5.73555	5.78143	5.36954
XLOC_010298	-	EMIHUscaffold_3:783754-787204	None	15.0395	14.1467	10.6949	15.8385	15.645	16.4084	13.7077
XLOC_024195	EMIHUDRAFT_452524	EMIHUscaffold_63:514979-517028	protein binding	1.28128	1.15904	1.1693	1.83536	1.55342	1.09405	1.34584
XLOC_010296	EMIHUDRAFT_420318	EMIHUscaffold_3:770355-773254	None	3.90626	3.3218	3.20357	4.1254	4.15694	4.51831	3.99121
XLOC_010297	EMIHUDRAFT_60711	EMIHUscaffold_3:779924-783622	protein phosphorylation	15.033	18.317	14.7474	17.6592	16.367	18.141	17.9113
XLOC_010294	EMIHUDRAFT_195220	EMIHUscaffold_3:758621-764965	nucleic acid binding	14.354	18.5461	15.0514	19.8861	21.7002	17.7321	20.1076
XLOC_024199	EMIHUDRAFT_104922	EMIHUscaffold_63:560408-563073	protein ADP-ribosylation	0.0491592	0.0160696	0.03008	0.035456	0.0677838	0.0231137	0.0754425
XLOC_010292	EMIHUDRAFT_447689	EMIHUscaffold_3:729098-730120	nucleic acid binding	334.484	218.788	274.214	195.024	270.703	168.652	247.723
XLOC_010293	EMIHUDRAFT_195215	EMIHUscaffold_3:742325-745418	None	5.96709	8.96838	8.94166	12.6608	10.6385	14.5676	12.2096
XLOC_010290	EMIHUDRAFT_60252	EMIHUscaffold_3:718451-720164	iron-sulfur cluster binding	12.0535	9.27779	12.5502	10.1209	10.4019	11.1561	9.77055
XLOC_010291	EMIHUDRAFT_349536	EMIHUscaffold_3:720870-727974	hydrolase activity	5.91596	5.06249	8.49283	11.5714	8.12077	13.2204	7.32674
XLOC_001488	EMIHUDRAFT_250946	EMIHUscaffold_1010:7260-10082	None	1.72386	2.88936	2.25009	1.5014	1.38025	1.55144	1.69199
XLOC_037730	EMIHUDRAFT_53566	KB864273:256623-258373	ATP binding	15.7707	20.4583	16.4749	17.3351	17.878	17.2639	18.5537
XLOC_018415	EMIHUDRAFT_416179	EMIHUscaffold_46:312302-317058	ATP binding	5.16808	3.64238	4.85952	5.04141	4.9103	5.49192	5.68298
XLOC_024444	-	EMIHUscaffold_64:495890-498956	None	2.30175	2.58939	1.66607	2.10124	2.07615	2.45447	2.66368
XLOC_024446	EMIHUDRAFT_215260	EMIHUscaffold_64:510898-512949	Golgi vesicle transport	2.12297	3.51216	2.66731	3.70512	3.83954	2.1856	4.63617
XLOC_024447	EMIHUDRAFT_437764	EMIHUscaffold_64:513125-516577	None	4.69062	2.93644	7.53999	12.2344	7.01419	13.1098	7.86637
XLOC_024440	EMIHUDRAFT_437762	EMIHUscaffold_64:466737-468054	bile acid:sodium symporter activity	9.97425	6.19798	12.5807	17.4948	10.2118	18.7507	11.171
XLOC_024441	EMIHUDRAFT_215246	EMIHUscaffold_64:477543-479265	None	2.63412	1.65414	1.94028	1.48274	1.53308	1.22718	1.89336
XLOC_024442	-	EMIHUscaffold_64:486592-487830	None	6.22569	3.80443	5.57613	2.82031	2.68762	3.92795	3.00175
XLOC_024443	EMIHUDRAFT_358041	EMIHUscaffold_64:494379-495676	None	3.15656	3.28201	3.9436	4.34289	3.57354	5.67957	4.83271
XLOC_020574	EMIHUDRAFT_246411	EMIHUscaffold_508:36722-37208	transferase activity, transferring glycosyl groups	1.0847	0.786516	1.70461	0.285668	0.323005	0.369054	0.731016
XLOC_004618	-	EMIHUscaffold_222:167382-169128	None	4.58692	4.56593	4.00001	4.75483	2.80391	6.3911	3.62848
XLOC_007700	EMIHUDRAFT_206419	EMIHUscaffold_26:803216-808665	None	8.84258	5.64578	9.01858	4.68781	3.14941	5.41597	7.41034
XLOC_003419	EMIHUDRAFT_69946	EMIHUscaffold_110:164722-273910	protein ubiquitination	14.5733	12.732	15.888	15.1956	14.6729	23.3823	20.267
XLOC_004613	EMIHUDRAFT_443141	EMIHUscaffold_222:134275-137962	oxidation-reduction process	0.549974	0.959492	0.727307	0.425663	0.63079	0.696067	0.50731
XLOC_007701	EMIHUDRAFT_206423,EMIHUDRAFT_354309	EMIHUscaffold_26:815656-819771	None	4.69924	5.2388	6.47843	4.39964	5.7172	6.18487	5.01561
XLOC_004612	EMIHUDRAFT_235566	EMIHUscaffold_222:123384-129096	nucleic acid binding	0.0890486	0.16013	0.122633	0.0963729	0.110567	0.0837775	0.0956921
XLOC_001225	-	EMIHUscaffold_10:900240-902449	None	9.98243	10.1456	10.599	11.589	11.2075	11.8629	11.6574
XLOC_004614	EMIHUDRAFT_443142	EMIHUscaffold_222:144922-148841	metal ion binding	54.2775	38.9213	38.6491	74.9465	84.2045	50.0293	83.608
XLOC_025719	EMIHUDRAFT_105495	EMIHUscaffold_69:122450-124060	None	2.39215	4.00426	2.67274	3.95426	3.6353	2.94949	4.37668
XLOC_025718	EMIHUDRAFT_438010	EMIHUscaffold_69:116818-118155	None	1.0315	0.874763	0.56617	0.222287	0.452272	0.409984	0.567746
XLOC_025713	EMIHUDRAFT_216310	EMIHUscaffold_69:94327-96462	None	0.390883	0.464793	0.167742	0.330908	0.550043	0.318008	0.356225
XLOC_025717	EMIHUDRAFT_452808	EMIHUscaffold_69:111338-113940	nucleus	16.9134	19.3388	16.261	17.3034	18.8234	17.8509	14.8925
XLOC_025714	EMIHUDRAFT_465353	EMIHUscaffold_69:98335-100647	metal ion binding	2.71401	6.55054	4.80207	7.67789	9.04305	5.75304	5.71174
XLOC_005518	-	EMIHUscaffold_233:36395-38118	None	0.976064	1.23288	0.894332	0.748727	0.931968	0.957396	0.802589
XLOC_045556	EMIHUDRAFT_100011	KB864931:842788-843697	None	0.275266	0.107471	0.351205	0.177135	0.269611	0.0767462	0.30172
XLOC_021623	EMIHUDRAFT_256887	EMIHUscaffold_5414:78-984	None	0.774006	0.809417	1.66262	0.830084	1.17316	1.23305	1.11093
XLOC_021621	EMIHUDRAFT_119895	EMIHUscaffold_541:22433-24137	metabolic process	0.546205	0.713356	0.595759	0.505408	0.407469	0.786471	0.406327
XLOC_021620	-	EMIHUscaffold_541:17169-18005	None	0.345057	0.403472	1.56832	1.77083	1.12113	2.63449	1.82278
XLOC_021626	-	EMIHUscaffold_542:32292-34609	None	7.47861	6.09699	4.39904	6.21	6.39897	7.16955	5.81865
XLOC_045554	EMIHUDRAFT_42351	KB864931:828978-831960	protein methylation	1.69343	4.35853	3.67648	4.74696	5.58008	1.69782	4.63643
XLOC_045552	EMIHUDRAFT_434822	KB864931:823408-824329	protein binding	0.162422	0.158551	0.0986976	0.290391	0.0442044	0.60396	0.0494625
XLOC_019758	EMIHUDRAFT_350249	EMIHUscaffold_5:900159-903586	None	9.66626	7.46512	8.7465	8.8347	7.28273	12.1143	9.22286
XLOC_045875	EMIHUDRAFT_443039	KB864969:94926-210453	None	6.86969	8.88332	10.5244	11.6979	13.6075	9.0566	9.62913
XLOC_011804	-	EMIHUscaffold_32:358214-358881	None	0.750615	1.5414	1.05862	0.0888852	0.943752	0.518746	1.21178
XLOC_016857	EMIHUDRAFT_458992,EMIHUDRAFT_458993	EMIHUscaffold_411:11600-19893	None	10.4841	9.15343	10.6917	10.5719	9.96433	11.8586	8.72499
XLOC_045877	EMIHUDRAFT_366366	KB864969:94926-210453	None	11.7819	14.4462	24.6599	13.2966	10.785	15.4089	9.92423
XLOC_016855	EMIHUDRAFT_118604	EMIHUscaffold_411:67875-75028	protein complex	1.06856	1.07907	0.943792	0.943063	1.21999	1.0608	1.44722
XLOC_045871	EMIHUDRAFT_73196	KB864969:94926-210453	ubiquinol-cytochrome-c reductase activity	66.6394	69.23	57.8371	74.5606	78.7462	57.5083	57.6806
XLOC_041863	EMIHUDRAFT_314391	KB864614:135146-138977	None	0.34619	0.728066	0.528817	0.603145	0.457689	0.734744	0.511582
XLOC_041862	EMIHUDRAFT_442220	KB864614:124470-127685	metal ion transport	7.19279	7.07165	7.27497	8.71275	6.98762	8.57538	7.23845
XLOC_041861	EMIHUDRAFT_468183	KB864614:96236-113665	None	0.0399352	0.019573	0.109889	0.25902	0.148489	0.168806	0.0551169
XLOC_041860	EMIHUDRAFT_442216	KB864614:89133-89899	None	8.47347	6.84707	4.88465	7.80763	8.39405	5.25992	8.72165
XLOC_041867	EMIHUDRAFT_231872,EMIHUDRAFT_364989	KB864614:157323-165355	None	2.01481	1.75597	1.5744	1.0652	2.19676	1.84874	1.92602
XLOC_041868	EMIHUDRAFT_442221	KB864614:174182-175689	None	20.9748	14.4714	30.8461	38.4364	21.9763	52.0974	27.5561
XLOC_011505	-	EMIHUscaffold_3176:1339-1954	None	23.067	21.8055	25.4428	24.324	17.9279	28.3983	25.9326
XLOC_016736	EMIHUDRAFT_65938	EMIHUscaffold_41:38265-44249	aminoacyl-tRNA editing activity	4.32614	3.8397	3.8465	2.36387	3.27537	2.26837	2.82161
XLOC_011507	EMIHUDRAFT_255202	EMIHUscaffold_3179:28-632	None	3.37088	1.96432	2.96185	1.33054	2.40256	1.5913	1.30844
XLOC_018889	EMIHUDRAFT_103230	EMIHUscaffold_47:531215-619296	L-ascorbic acid binding	0.260971	0.203849	0.333371	0.0560153	0.639785	0.218471	0.238517
XLOC_018888	EMIHUDRAFT_356381	EMIHUscaffold_47:531215-619296	None	0.948344	1.04802	0.920785	2.70733	2.83032	1.23085	1.84485
XLOC_018883	-	EMIHUscaffold_47:531215-619296	None	4.5924	12.3375	3.34656	2.71658	4.43319	1.36403	2.18885
XLOC_018882	EMIHUDRAFT_436736	EMIHUscaffold_47:531215-619296	None	9.79532	11.9001	13.09	13.0944	9.23561	12.8062	11.3766
XLOC_018881	BIG1	EMIHUscaffold_47:531215-619296	None	65.6107	83.9096	79.4384	77.2645	65.9135	90.7273	92.537
XLOC_018880	EMIHUDRAFT_103216	EMIHUscaffold_47:529012-530146	protein binding	1.13026	0.177952	0.496347	0.826131	1.14787	0.442497	0.579327
XLOC_018887	EMIHUDRAFT_103228	EMIHUscaffold_47:531215-619296	protein phosphorylation	6.59546	6.68032	6.31104	6.02619	6.10344	6.37301	5.49584
XLOC_018885	EMIHUDRAFT_211325,EMIHUDRAFT_436738	EMIHUscaffold_47:531215-619296	None	11.7183	10.248	11.7119	7.31393	7.04071	9.88323	8.10726
XLOC_018884	EMIHUDRAFT_451679	EMIHUscaffold_47:531215-619296	None	7.88157	7.85037	6.37103	9.77879	7.29719	3.1018	4.01427
XLOC_011633	EMIHUDRAFT_207722	EMIHUscaffold_32:459449-464177	UDP-N-acetylmuramate dehydrogenase activity	0.902681	0.553424	0.54394	0.488546	0.607267	0.527574	0.53273
XLOC_026945	EMIHUDRAFT_217054	EMIHUscaffold_72:167916-171249	None	8.7654	8.00259	10.7113	4.83259	5.99643	4.74105	6.7535
XLOC_016737	EMIHUDRAFT_209971	EMIHUscaffold_41:56594-60424	protein binding	0.440438	0.409645	0.357669	0.622726	0.369322	0.219874	0.52394
XLOC_030175	EMIHUDRAFT_422653	EMIHUscaffold_86:89034-90591	None	9.32519	8.21568	11.0966	11.0608	10.4895	15.1243	12.7263
XLOC_028751	EMIHUDRAFT_125096	EMIHUscaffold_7976:105-479	cell adhesion	7.71629	7.39421	8.38801	2.7382	3.57925	4.68869	5.06889
XLOC_040098	-	KB864466:23-676	None	5.41562	8.6935	5.29724	7.32497	7.49731	7.89522	7.41198
XLOC_030174	EMIHUDRAFT_453508	EMIHUscaffold_86:78429-80192	phenylalanyl-tRNA aminoacylation	14.3649	12.454	12.8968	6.51517	9.26788	5.61891	7.8612
XLOC_040091	-	KB864461:7338-7826	None	1.6159	0.781205	1.33037	0.851302	0.32089	0.733247	0.726137
XLOC_040094	EMIHUDRAFT_471617	KB864463:1567-4026	None	0.626859	1.15427	0.977792	0.794187	0.69663	0.852855	0.845219
XLOC_040097	-	KB864465:1022-2478	None	3.27734	2.3736	2.81906	2.26086	2.29148	2.36887	2.61649
XLOC_006709	EMIHUDRAFT_205749	EMIHUscaffold_25:45341-46100	None	2.44118	2.17463	1.96521	1.34208	1.18945	1.50042	0.825708
XLOC_006708	EMIHUDRAFT_463384	EMIHUscaffold_25:37814-40206	transmembrane transport	1.40504	0.546813	1.36438	0.558312	0.75102	0.596693	0.684316
XLOC_003951	EMIHUDRAFT_454531	EMIHUscaffold_114:102001-108979	None	27.3569	25.7339	32.0325	22.194	15.3	22.5574	15.2876
XLOC_006701	EMIHUDRAFT_450338	EMIHUscaffold_25:6563-10771	None	1.86073	2.21081	2.45819	2.07912	1.6653	2.5616	2.14572
